context,decision,predicted_decision
"## Context

In previous releases of Zarf, the creation of the initialization package at the core of many of our E2E tests required repository secrets to login to registry1. Since this is an open-source project, anyone could submit a change to one of our GitHub workflows that could steal our secrets. In order to protect our secrets from any bad-actors we used [peter-evans/slash-command-dispatch@v2](https://github.com/peter-evans/slash-command-dispatch) so that only a maintainer would have the ability to run the E2E tests when a PR is submitted for review.

In the current version of Zarf (v0.15) images from registry1 are no longer needed to create the zarf-init-{{arch}}.tar.zst. This means, given our current span of E2E tests, we no longer need to use repository secrets when running tests. This gives us the ability to reassess the way we do our E2E testing.

When considering how to handle the tests, some of the important additions we were considering were:
  1. Ability to test against different kubernetes distributions
  2. Ability to test against different linux distributions
  3. Ability to run (at least some of) the E2E tests locally without relying on an ec2 instance - for quicker feedback loops when developing new features","## Decision 
## Decision

We will use GitHub's built-in `pull_request_target` event to trigger E2E tests automatically for all pull requests. This event runs in the context of the base repository, granting access to secrets without exposing them to untrusted code from the head repository.

This change will allow all PRs to automatically trigger E2E tests, removing the need for maintainer approval via the slash-command-dispatch action. This improves developer experience by providing faster feedback loops and reducing reliance on maintainer intervention for initial test runs.

To address the additional considerations:

1.  **Ability to test against different Kubernetes distributions:** We will leverage GitHub Actions matrices to run E2E tests against different Kubernetes distributions (e.g., K3s, Minikube, etc.) by parameterizing the Kubernetes cluster setup.
2.  **Ability to test against different Linux distributions:** Similar to Kubernetes distributions, we will use GitHub Actions matrices to run tests on different Linux distribution runners (e.g., Ubuntu, CentOS/RHEL if available via self-hosted runners or specific Docker images).
3.  **Ability to run E2E tests locally:** We will refactor the E2E test suite to be executable locally. This will involve:
    *   Providing clear documentation on how to set up local prerequisites (e.g., Docker, Kubernetes tools).
    *   Abstracting environment-specific configurations within the tests to allow easy adaptation to local environments.
    *   Utilizing tools like `act` to simulate GitHub Actions workflows locally for faster iteration.","## Decision

The previous E2E test code was not extensible enough to be reused to test Zarf against different kubernetes distributions. The test suite was refactored so that we could write a setup and teardown function for each kubernetes distribution we wanted to verify against and the test suite was then responsible for cycling through the different distributions. This gives us the ability to test multiple kubernetes distributions against the same exact test cases.

The individual test cases were also rewritten to not rely on terratest running a bash command over ssh. Instead, the test uses the locally built Zarf binary and example packages to validate expected behavior. This approach works both on local dev machines (linux/mac) and on the Ubuntu GitHub Runner that gets triggered when a pull request is created. This also has the positive side effect of not needing to wait several minutes for an ec2 instance to spin up for testing.

Since we no longer need repository secrets to run the E2E tests, we removed the requirement for a maintainer to use a `/test all` chatops command to dispatch the tests. Instead, there is a new test workflow defined for each kubernetes distribution we are verifying against and the tests get run automatically whenever a PR is created or updated.

When looking back at the list of 'important additions' we were considering above. All three are addressed with this approach. Testing against different kubernetes distributions is as simple as defining how to create and destroy the cluster. All of the test cases are runnable locally and then because of that testing on a linux distribution is possible by just switching over to another machine and running the same `make test-e2e` there. This also gives us the ability to test against cloud distributions like EKS! All you need is a valid kubeconfig and running `go test ./...` in the `./src/test/e2e` directory will run all of the test cases against the EKS cluster."
"## Context

In order to create any workloads in K8s, an image has to exist on the node or be pulled in from an OCI Distribution server (docker registry). Local K8s distros such as KIND, K3D, K3S, Microk8s have CLI support for injecting or pushing images into the CRIs of cluster nodes. No standard or tool exists to do this generically in K8s as the CRI sits outside the problem of K8s beyond just communicating with it. For Zarf to push images into a K8s cluster that does not have a CLI option to inject the image, we have to establish some mechanism to create a temporary registry, use an existing one, or inject the image in the cluster. Zarf must also support unknown environments with no other dependencies; we cannot assume a registry exists. Typically when K8s pulls images from a remote registry, it sends the request to the CRI that then does the pull outside of the K8s context. The CRI runs at the host level on a per-node basis, so to access a private registry, the TLS trust needs to be modified on any host/node that would attempt to pull the image. The two primary ways to do this are modifying the node's root certificate authorities or the CRIs configuration if it has an option for TLS root CA. Lastly, as this is per node, all nodes in the cluster would need to be modified or some affinity/taint to force the pod to use a single node during bootstrapping.","## Decision 
## Decision

We will implement a temporary, in-cluster registry as the default method for Zarf to push images into a K8s cluster. This registry will be deployed as a DaemonSet to ensure it runs on all nodes in the cluster.

This approach offers several advantages:

1.  **Generic Solution:** It doesn't rely on specific K8s distribution CLIs, making it broadly compatible with various K8s environments.
2.  **No External Dependencies:** Zarf can function in unknown environments without requiring a pre-existing registry.
3.  **Simplified TLS:** By deploying the registry *within* the cluster and configuring the K8s API to trust it, we can avoid manually modifying root certificate authorities or CRI configurations on individual nodes. K8s will communicate with the in-cluster registry securely without needing host-level TLS changes.
4.  **No Node Affinity/Taint Issues:** Since the registry is a DaemonSet, it will be available on all nodes, eliminating the need for complex pod scheduling to ensure image availability.

**Implementation Details:**

*   Zarf will deploy a lightweight OCI registry (e.g., `docker/distribution`) as a DaemonSet during its initialization phase.
*   This registry will be configured with a self-signed certificate, and its CA certificate will be injected into the K8s API server's trust store (or a relevant Admission Controller) so that K8s can trust the in-cluster registry.
*   Zarf will then push the necessary images to this temporary in-cluster registry.
*   Workloads created by Zarf will be configured to pull images from this temporary registry.
*   Once Zarf has completed its operations and the images are in use, the temporary registry can be optionally removed by Zarf, or left running for potential future updates or debugging.

**Considerations:**

*   **Security:** The self-signed certificate for the in-cluster registry will need to be managed securely.
*   **Resource Usage:** The temporary registry will consume some cluster resources. We will aim for a minimal footprint.
*   **Performance:** While pushing images to an in-cluster registry might introduce a slight overhead compared to direct CRI injection, it is expected to be acceptable for bootstrapping scenarios.","## Decision

Because we cannot require third-party dependencies, the requirement from some cloud-managed or distro-managed registry is not an option as not every K8s cluster will have that available.  Running an in-memory registry while zarf is performing `zarf init` was initially explored to resolve the external dependency issue.  However, this solution proved too complex when dealing with network traversal (especially behind NATs), firewall, and NACL rulesets.  Additionally, because of the complexities around TLS trust, the in-memory registry was not a viable solution.

After iterating on several solutions, including `kubectl cp`, `kubectl exec`, a busybox configmap injection that brought in netcat to stream files, and a few variations on those ideas, we found using only configmaps to be the most predictable method for injection. The challenge with this mode is that the ETCD limit is 1 MB total, with binary data base64-encoded leaving roughly 670 KBs of data per configmap, far too small to bring the registry tarball in a single configmap. So instead, we used a combination of a custom Rust binary compiled with MUSL to perform file concatenation, untarring, and verification of a set of split tarball chunks across a variable number of configmaps. We found that chunking by less than the near-maximum configmap size was more performant on some resource-constrained control planes. The details of this solution and a drawing are located in the main README of this repo."
"## Context

SBOM are required for software running on government hardware per EO14028.","## Decision 
## Decision

SBOM (Software Bill of Materials) will be provided for all released software artifacts.","## Decision

Using Witness' Syft attestor functionality allows Zarf to continue to get more refined SBOM capabilities as Witness' capabilities expand over time. Syft is capable of finding installed packages and some binaries for statically compiled dependencies over each image within a Zarf package. This allows for SBOMs for each image to be generated and packaged along with the Zarf package.  Abilities to export the SBOM to SDPX and CycloneDX formatted documents as well as a browse-able web page are in works."
"## Context

Currently Zarf leverages [Helm Post Rendering](https://helm.sh/docs/topics/advanced/#post-rendering) to mutate image paths and secrets for K8s to use the internal [Zarf Registry](../packages/zarf-registry/). This works well for simple K8s deployments where Zarf is performing the actual manifest apply but fails when using a secondary gitops tools suchs as [Flux](https://github.com/fluxcd/flux2), [ArgoCD](https://argo-cd.readthedocs.io/en/stable/), etc. At that point, Zarf is unable to provide mutation and it is dependent on the package author to do the mutations themselves using rudimentary templating. Further, this issue also exists when for CRDs that references the [git server](../packages/gitea/). A `zarf prepare` command was added previously to make this less painful, but it still requires additional burden on package authors to do something we are able to prescribe in code.","## Decision
## Decision

We will implement a new Zarf feature called ""Component Webhooks.""

**How it works:**

1.  **Webhook Definition:** Package authors will be able to define webhooks within their `zarf.yaml` components. These webhooks will specify a URL (likely pointing to a Zarf-internal service or a provided container) and the HTTP method (e.g., POST).
2.  **Manifest Mutation:** When Zarf processes a component, and before applying manifests or handing them off to a GitOps tool, it will send the raw Kubernetes manifests for that component to the defined webhook URL.
3.  **Webhook Handler:** A small, Zarf-provided or user-defined service will be listening at the webhook URL. This service will receive the manifests, perform the necessary mutations (e.g., image path rewriting to the Zarf Registry, Git server URL modification), and return the modified manifests.
4.  **Zarf Application:** Zarf will then take the mutated manifests and proceed with either applying them to the cluster directly or passing them to the configured GitOps tool.

**Benefits:**

*   **Centralized Mutation:** Zarf can continue to manage image and Git server mutations even when a secondary GitOps tool is used, removing the burden from package authors.
*   **Flexibility:** Allows for more complex and custom mutations than simple templating.
*   **Reduced Package Author Burden:** Package authors no longer need to manually template or ""prepare"" manifests for Zarf's internal services.
*   **Consistency:** Ensures that all packages deployed with Zarf consistently use the internal registry and Git server.
*   **Extensibility:** Future mutations for other Zarf services can be easily integrated via new webhook handlers.","## Decision

A [mutating webhook](https://kubernetes.io/docs/reference/access-authn-authz/extensible-admission-controllers/) is standard practice in K8s and there [are a lot of them](https://kubernetes.io/docs/reference/access-authn-authz/admission-controllers/#what-does-each-admission-controller-do). Using the normal Zarf component structure and deployment strategy we can leverage a mutating webhook to perform automatic imagePullSecret binding and image path updates as well as add additional as-needed mutations such as updating the [GitRepository](https://fluxcd.io/docs/components/source/gitrepositories/) CRD with the appropriate secret and custom URL for the git server if someone is using Flux."
"## Context

In ADR 3, the decision was made to create a rust binary (`stage1`) that would re-assemble a `registry:2` image and a go registry binary (`stage2`) from a series of configmaps. While this solution works, it is overkill for the operations that `stage2` performs. The `stage2` binary is only responsible for 1. starting a docker registry in `rw` mode, 2. pushing the `registry:2` crane tarball into said registry, 3. starting the docker registry in `r` mode. This `registry:2` image is then immediately consumed by the `zarf-registry` package, creating a true in-cluster docker registry. The injector pod is then destroyed. The overhead this operation creates:

- having to keep track of another binary (making the total number 3 for the zarf ecosystem)
- nearly doubling the amount of configmaps loaded into the cluster (makes init slower)
- having to compile the binary for each platform (adds to the build time + ci)
- using a full-featured docker registry to host a single image (wasteful)","## Decision 
## Decision

The `stage2` Go binary will be replaced by an `initContainer` in the `zarf-injector` pod that uses a `busybox` image to pull a `registry:2` tarball from a `configmap`, pipe that into a `nerdctl load` command, and then re-save that image into a new tarball (which will contain the image in the `containerd` format) to the `emptyDir` volume for the `zarf-injector` pod to inject into the `zarf-registry` pod.","## Decision

The rust binary is already being injected via configmap and unpacking the tarball. There is little need to bring everything but the kitchen sink to just serve a single image. Therefore the decision is to use the rust binary to perform the entire injection process. This required a few changes to the rust binary:

- not only re-assemble + unpack the tarball, but also unpack the `registry:2` image (stored as a [crane tarball format](https://github.com/google/go-containerregistry/tree/main/pkg/v1/tarball))
- transform the `registry:2` crane manifest to a docker v2 manifest
- spin up an HTTP server compliant with the v2 docker registry API to serve the `registry:2` image"
"## Context

There are sections of the code that are not easily able to be tested by our end-to-end testing and now that Zarf is moving into being a library for other products there will be more scrutiny around our defined interfaces.  This ADR explores ways that we could adjust our testing strategy to address these concerns.

Potential considerations:

1. Introduce Unit-Testing Zarf-wide
    Pros:
        - More of the codebase is covered with tests and will force us to take more consideration when updating it
    Cons:
        - As the codebase evolves the efficacy of these tests is likely to go down, especially if they are written to the code rather than the interface

2. Introduce Unit Testing in a defined and limited capacity within Zarf
    Pros:
        - A decent amount of the codebase will be tested (specifically we can target those areas difficult to e2e test)
        - We can be picky about what/where we unit test so that the maintenance burden of the tests is not too high
    Cons:
        - We will need to be vigilant when PRs come through with Unit Tests that these are correct applications of them

3. Introduce Integration Testing or partial End-to-End testing
    Pros:
        - This is closer to how we already test within Zarf
    Cons:
        - These can be relatively complex to orchestrate and maintain over time requiring complex mocks or other mechanisms to make them work","## Decision
## Decision

We will introduce unit testing in a defined and limited capacity within Zarf, specifically targeting areas that are difficult to cover with end-to-end testing and those that represent critical library interfaces.

This approach balances the need for increased test coverage and interface scrutiny with the practical considerations of maintenance burden and evolving codebase.

**Why this decision?**

*   **Addresses Gaps in E2E Testing:** This strategy directly tackles the problem of sections of the code that are not easily testable by existing end-to-end tests.
*   **Focus on Library Interfaces:** As Zarf becomes a library, critical interfaces will benefit from more precise unit tests, ensuring their stability and correct behavior for consumers.
*   **Controlled Maintenance Burden:** By being selective about where unit tests are applied, we can avoid the potential pitfall of a high maintenance burden that a Zarf-wide unit testing initiative might introduce. This allows us to prioritize high-value tests.
*   **Leverages Existing Expertise:** This approach is a natural extension of our current testing philosophy, which emphasizes practical and effective testing strategies.
*   **Flexibility:** It allows us to adapt our testing strategy over time, expanding unit test coverage as new critical interfaces or hard-to-test areas emerge, without committing to an all-or-nothing approach.

**Implications:**

*   **Guidance for Unit Tests:** We will need to establish clear guidelines and best practices for writing unit tests within Zarf. This will include:
    *   Defining what constitutes a ""hard-to-test"" area for E2E.
    *   Prioritizing tests for public interfaces intended for library consumption.
    *   Emphasizing testing the *interface* and behavior, rather than implementation details, to minimize brittleness.
    *   Potentially defining where mock objects are acceptable and how they should be used.
*   **PR Review Vigilance:** Reviewers will need to be vigilant to ensure that new unit tests adhere to the established guidelines and are appropriately applied.
*   **Potential for Integration/Partial E2E (Future Consideration):** While not the primary focus of this decision, this strategy doesn't preclude the future introduction of more focused integration or partial end-to-end tests if specific needs arise that unit tests or full E2E tests cannot adequately address. However, this would be a separate, future decision.","## Decision

It was decided to introduce a limited set of unit tests to the Zarf codebase (2) because this will enable us the most flexibility and control over how we test while also allowing us to specifically target specific units without a ton of overhead.  Specifically we will ask the following before implementing a Unit Test:

1. Is what I want to test a true unit (i.e. a single function or file)?
2. Does what I want to test have a clearly defined interface (i.e. a public specification)?
3. Is this code inside of the `src/pkg` folder or should it be?"
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision 
## Decision

Run Syft against files and dataInjections.

The primary goal is to provide a more complete SBOM to users without introducing excessive noise or complexity. While option 1 (running Syft against the entire Zarf temp build directory) offers the most comprehensive information, the risk of including irrelevant index files from git repositories outweighs the benefit for now. These irrelevant files could lead to confusion and make the SBOM less useful.

Option 3 (user flexibility) is attractive for its customizability but presents implementation challenges and the potential for underutilization. Given the current focus on providing a clear and reliable SBOM by default, a more guided approach is preferred.

Therefore, focusing on `files` and `dataInjections` (Option 2) strikes a good balance:
*   It directly addresses common methods for including non-image dependencies.
*   It ensures that the SBOM reflects artifacts explicitly included within the Zarf package.
*   It avoids the ""noise"" issue of scanning entire git repos.

While this is only a subset of what Zarf provides, it's a significant improvement over only SBOMing images and addresses the immediate need to include non-image components from the init package. Future iterations could explore more advanced scanning techniques for git repositories or other Zarf features if a clear and non-noisy method is identified.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision 
## Decision

The Zarf Agent will be developed as a dedicated sub-project within the Zarf repository. This agent will run within a Kubernetes cluster and continuously monitor for new Zarf package deployments. The deployment mechanism will be a custom Kubernetes resource (Custom Resource Definition - CRD) named `ZarfPackageDeployment`. Users will declare a `ZarfPackageDeployment` resource, specifying the Zarf package to deploy and any necessary configuration.

The Zarf Agent will:

1.  **Monitor `ZarfPackageDeployment` CRDs:** The agent will watch for new `ZarfPackageDeployment` resources being created, updated, or deleted.
2.  **Download Zarf Package (if necessary):** If the `ZarfPackageDeployment` references a package from a remote location (e.g., a container registry or HTTP URL), the agent will download it.
3.  **Execute Zarf Deploy:** Upon detecting a new or updated `ZarfPackageDeployment`, the agent will execute `zarf deploy` using the specified package and configuration.
4.  **Handle Zarf Undeploy:** Upon deletion of a `ZarfPackageDeployment`, the agent will execute `zarf undeploy` for the corresponding package.
5.  **Report Status:** The agent will update the status field of the `ZarfPackageDeployment` CRD to reflect the deployment's progress, success, or failure. This will allow users to monitor their Zarf package deployments using standard `kubectl` commands.
6.  **No Zarf Init Requirement:** The Zarf Agent will operate independently of a `zarf init` deployment. This means it will not rely on `zarf-system` components or the internal registry/git server provided by `zarf init`. Instead, it will assume the connected environment provides necessary connectivity for image and Git repository access.
7.  **Configuration:** The `ZarfPackageDeployment` CRD will allow users to specify:
    *   `packagePath`: The path to the `.zarf` package (local to the agent or a remote URL).
    *   `set`: Key-value pairs for Zarf variables.
    *   `components`: A list of components to deploy (if not deploying all).
    *   `repoUrl`: Optional, for specifying a custom Git repository URL if the package has Git repos.
    *   `timeout`: Deployment timeout.
    *   `force`: Force deployment.
    *   `skipPreflight`: Skip preflight checks.

This approach provides a declarative, Kubernetes-native way to manage Zarf package deployments in connected environments, leveraging the existing `zarf deploy` and `zarf undeploy` logic while removing the dependency on a full `zarf init` environment.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision 
## Decision

The original `scripts` noun in components provided `before` and `after` sections with a simple array of commands. The addition of `prepare` allowed actions during `zarf package create`. While initially useful for moving hard-coded init logic into the package system, the limitations of this design became evident as teams discovered new use cases. This suggests a need for a more flexible and robust scripting mechanism to accommodate evolving requirements.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision 
## Decision

After extensive investigation and testing various methods for loading Docker images, we have decided to **revert the local image support feature (PR #1173) in Zarf for now, and will re-evaluate a more robust solution in a future release.**

While the need for local image support during development is acknowledged, the current implementation's critical flaw (OOM crash with large images) and the performance trade-offs of alternative solutions are unacceptable for the general user experience. The slower alternative methods, even those that avoid OOM, significantly impact Zarf's overall performance, which is a key selling point.

Furthermore, the ""docker save"" command's legacy format output would introduce compatibility issues with future OCI import schema changes, making it an unsuitable long-term solution.

We prioritize stability and performance for our users. Therefore, until a solution that effectively addresses both the OOM issue and maintains acceptable performance can be implemented without compromising future compatibility, we will disable this feature. We will continue to monitor this need and explore more efficient and robust ways to integrate local image support in the future.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
"## Context

One primary application component that end users of Zarf are deploying is [Big Bang](https://repo1.dso.mil/big-bang/bigbang). The installation of Big Bang is complicated for several reasons:

- It requires Flux to be installed to deploy correctly due to the use of Flux CRDs.
- The [images](https://umbrella-bigbang-releases.s3-us-gov-west-1.amazonaws.com/umbrella/1.51.0/package-images.yaml) defined within Big Bang are normally a superset of the images needed for any individual deployment.
- All images that Big Bang might need takes 10s of gigabytes of storage to include in a Zarf package.
- The git repositories defined within Big Bang are normally a superset of the git repositories needed for any individual deployment.
- Injecting a `values.yaml` file into the [default deployment structure](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/base/kustomization.yaml) is complicated and the discovery of which images are needed is a function of the values that are provided to the Big Bang chart","## Decision
## Decision

After extensive discussion, it was decided that Big Bang deployments with Zarf would be managed by the following process:

1. **Leverage Zarf's Flux Integration**: Zarf already includes the capability to deploy Flux and manage GitRepository and Kustomization CRDs. This functionality is well-suited for handling Big Bang's reliance on Flux.
2. **Dynamic Image Discovery**: Instead of including all possible images, Zarf will dynamically discover and pull only the necessary images based on the provided `values.yaml` file. This will be achieved through:
    * **Pre-analysis Script**: A pre-analysis script or Zarf action that can parse the Big Bang `values.yaml` and identify the specific Helm charts and their versions that will be deployed.
    * **Helm Chart Inspection**: Once the specific charts are identified, Zarf can programmatically inspect those Helm charts (or their corresponding `Chart.yaml` and `values.yaml` files) to determine the exact image references.
    * **Zarf Package Image Inclusion**: Only these discovered images will then be included in the Zarf package, significantly reducing package size.
3. **Dynamic Git Repository Discovery**: Similar to images, Zarf will dynamically discover and pull only the necessary Git repositories.
    * **Pre-analysis Script**: The same pre-analysis script used for images will also identify the specific Git repositories required by the chosen Big Bang configuration.
    * **Zarf Package Git Repository Inclusion**: Only these identified Git repositories will be included in the Zarf package.
4. **Simplified `values.yaml` Injection**: Zarf's existing `helm` component type allows for injecting a custom `values.yaml` file directly into a Helm chart deployment. This will be used to provide the desired configuration to the Big Bang chart.
5. **Community Contribution and Documentation**:
    * **Big Bang Zarf Package Template**: A reference Zarf package will be created that demonstrates how to deploy a basic Big Bang configuration, serving as a template for users.
    * **Detailed Documentation**: Comprehensive documentation will be provided, outlining the process of configuring and deploying Big Bang with Zarf, including how to customize the `values.yaml` and manage dynamic dependencies.

This approach balances the need for a robust and flexible Big Bang deployment with Zarf while addressing the challenges of package size and complexity. It leverages existing Zarf capabilities and introduces targeted solutions for dynamic dependency management.","## Decision

Deployments of Big Bang can be managed with a new `bigbang` noun in the zarf.yaml that manages the complexity of the deployment. This capability will take the values provided to the big bang chart, template them during the package phase to identify which [Big Bang packages](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/docs/packages.md) are being configured in the Zarf package. The code then includes only the git repositories and images needed for the configured packages, and does not include the git repositories and images for packages that would not be deployed.

The `bigbang` section will provide the following configurations for managing a big bang deployment:

- `version` - Identifies the particular version of Big Bang to deploy, which corresponds to git tags in the provided `repo`. See versions of Big Bang [here](https://repo1.dso.mil/big-bang/bigbang/-/releases).
- `repo` - Identifies the git repository Big Bang is hosted on. Defaults to https://repo1.dso.mil/big-bang/bigbang.git
- `valuesFiles` - list of local files that get passed to the Big Bang helm chart for deployment.
- `skipFlux` - boolean to determine if the flux installation for Big Bang should be skipped. Only set this to true if flux has been deployed in a different way already in the cluster."
"## Context

Zarf packages are currently only available if built locally or through manual file transfers. This is not a scalable way to distribute packages. We wanted to find a way to distribute and publish packages in a way that is easily consumable for the majority of users. When considering the goal of being able to share packages, security and trust are very important considerations. We wanted our publishing solution and architecture changes to keep in mind signing of packages and the ability to verify the integrity of packages.

We know we are successful when:

1. (Priority) Users can use Zarf to natively publish a Zarf package to an OCI compliant registry
2. (Secondary goal) Package creators can sign Zarf packages to enable package deployers can trust a packages supply chain security","## Decision 
## Decision

We will implement an OCI registry push/pull for Zarf packages. Zarf will push packages as OCI Images to any OCI compliant registry. The Zarf CLI will also enable users to pull Zarf packages directly from an OCI registry using the Zarf CLI.

To support the signing of packages the OCI distribution specification supports subject referencing, which we will use to associate an `sget` compatible signature with a Zarf package. This will ensure that our signing solution for Zarf packages is compliant with a solution that is already widely adopted within the OCI distribution ecosystem.

The Zarf CLI will support the following commands:
- `zarf package publish oci://<registry-url>/<repository-name>:<tag>`
- `zarf package pull oci://<registry-url>/<repository-name>:<tag>`
- `zarf package verify <tarball/OCI url>`
- `zarf package sign <tarball/OCI url>`","## Decision

We decided that changing the structure of Zarf packages to be an OCI artifact would be the best way to distribute and publish packages as registries are already an integral part of the container ecosystem."
"## Context

Zarf currently supports git servers and container registries within the airgap to host dependencies for applications, and while this works well for most production deployments, it doesn't cater as well to airgap development where you may need artifacts and libraries for various coding languages to compile and develop software.  Zarf's support of `git` is also somewhat lacking in that it only supports flux `GitRepository` objects and does not support more generic use cases where clients try to reach out to upstream `git` hosts in a more native way.","## Decision
## Decision

Zarf will support a more general-purpose ""dev-mode"" within the airgap that enables more common developer tooling and experiences within an airgap environment. This will be implemented by creating a new Zarf package that deploys a number of services into the airgap, including:

- A general-purpose HTTP/HTTPS proxy that can be used to tunnel traffic to external resources, with a focus on supporting common package managers (npm, pip, cargo, etc.)
- A more generic git server that can be used to host arbitrary git repositories, and support more native git client interactions (e.g., git clone, git push, etc.)
- A file server that can be used to host arbitrary files and artifacts, with a focus on supporting common development tools and libraries.
- A user interface to manage and monitor these services.

This ""dev-mode"" package will be optional and can be deployed alongside or independently of other Zarf packages. It will be designed to be flexible and extensible, allowing users to customize the services and configurations to meet their specific development needs.

This decision addresses the current limitations by:
- Providing a mechanism for developers to access and manage artifacts and libraries for various coding languages within the airgap.
- Enhancing Zarf's `git` support to cater to more generic use cases and native client interactions.
- Offering a more comprehensive solution for airgap development, moving beyond just git servers and container registries.","## Decision

Since we already had an artifact registry available to us in Gitea, it was decided to utilize that as the default provider for this functionality in addition to matching the external support for `git` and `registry` servers with a new `artifact` server specification on `init`.  From here, to access the configured server we had two main options:

1. Transform any artifact references statically (i.e. swap upstream URLs in build scripts before bringing them into the environment)
2. Transform any artifact references dynamically (i.e. swap upstream URLs in an active proxy that any build scripts could pickup through DNS)

It was decided to go with #2 since this would allow us to support a wider array of build technologies (including those that wrap existing commands like Buck/Bazel/Make) as well as support builds that may be coming from resources not brought in by Zarf.  This allows for more flexibility in how Zarf could transform URLs while allowing these commands to run as they would on the internet side without any modification."
