context,decision,predicted_decision
"## Context

Images are not the only way that dependencies can be brought in via a Zarf package (our own init package has two components that are not images yet could have vulnerabilities within them, k3s and the injector).  We should SBOM these in addition to images so that we are providing a more complete picture to our users.

Potential considerations:

1. Run Syft against the entire zarf temp build directory
    Pros:
        - This would provide the most information for what _might_ be in a Zarf package
    Cons:
        - If git repos are brought in you could catch many index files that are actually not in the package but are dependencies of the repos leading to confusion

2. Run Syft against files and dataInjections
    Pros:
        - We know these files are actually inside of the package and won't just be noise
        - This is the most common two ways for people to include additional artifacts in packages (we use files in our own init package)
    Cons:
        - This is only a subset of what Zarf provides and someone could commit an artifact to a git repo for example

3. Allow user flexibility in what gets SBOMed
    Pros:
        - This provides the user the most flexibility
    Cons:
        - This could be complex to get right on implementation and if it were optional may be a forgotten feature by most users","## Decision

Zarf will generate SBOMs for non-image dependencies by running Syft against files and dataInjections included in Zarf packages.

### Rationale

This approach balances completeness with practicality:

**Why files and dataInjections:**
- These represent artifacts that are definitively included in the package, eliminating noise from build-time dependencies
- They are the primary mechanisms users employ to bundle non-image artifacts (as evidenced by Zarf's own init package patterns)
- This scope is explicit and clearly communicable to users

**Why not the entire build directory:**
- Would generate excessive noise from transitive dependencies of source repositories
- Would obscure the actual package contents from users
- Creates confusion between build-time and runtime dependencies

**Why not optional user flexibility (at this stage):**
- Implementation complexity is high relative to the incremental value gained
- Optional features tend toward under-utilization and maintenance burden
- The files/dataInjections scope addresses the most common use cases

### Future Considerations

If user feedback indicates that additional artifact types (git repositories, OCI image layers, etc.) need SBOM coverage, this decision should be revisited. A future ADR could explore:
- Scoped inclusion of git repository contents
- Configurable SBOM generation strategies
- User-defined inclusion/exclusion patterns

This decision should be reevaluated if the scope of Zarf's dependency injection mechanisms significantly changes.","## Decision

It was decided that we would SBOM the files and dataInjections inclusions by component (2) and include them into our SBOM viewer that way.  This will allow us to characterize what SBOMing in Zarf may look like going forward without introducing something that is just optional or that might make too much noise at first blush."
"## Context

Zarf was rooted in the idea of declarative K8s deployments for disconnected environments. Many of the design decisions made in Zarf are based on this idea. However, in certain connected environments, Zarf can still be leveraged as a way to define declarative deployments and upgrades without the constraints of disconnected environments. To that end, providing a declarative way to deploy Zarf packages without the need for a Zarf init package would be useful in such environments.","## Decision

Zarf will support a declarative initialization mode that allows users to specify initialization parameters (such as registry credentials, storage class, network policies, etc.) directly within a Zarf package definition, eliminating the requirement for a separate init package in connected environments.

This will be implemented through:

1. **Optional Init Configuration Block**: A new optional `init` section in the Zarf package YAML that allows declarative specification of initialization parameters that would otherwise be provided interactively or via the init package.

2. **Backward Compatibility**: The existing init package workflow remains the default and primary mechanism. The declarative init mode is purely optional and does not change the behavior of existing Zarf packages or deployments.

3. **Environment-Aware Defaults**: When declarative init parameters are provided, Zarf will use these values instead of prompting the user or requiring an init package, but will still respect runtime flag overrides for flexibility.

4. **Documentation and Validation**: Clear schema validation and documentation will be provided to help users understand when and how to use declarative initialization, particularly highlighting that this pattern is most suitable for connected environments with known, stable infrastructure requirements.

This approach maintains Zarf's core philosophy of declarative, reproducible deployments while extending its usability to connected environments that don't require the complexity of separate init packages, without disrupting the existing disconnected-environment workflow that remains Zarf's primary use case.","## Decision

YOLO mode is an optional boolean config set in the `metadata` section of the Zarf package manifest. Setting `metadata.yolo=true` will deploy the Zarf package ""as is"" without needing the Zarf state to exist or the Zarf Agent mutating webhook. Zarf packages with YOLO mode enabled are not allowed to specify components with container images or Git repos and validation will prevent the package from being created."
"## Context

Originally, the `scripts` noun was added to components to allow us to move hard-coded init business logic out of the codebase and into the package system. At the time there was only a `before` and `after` section with simply an array entry per command. Later, `prepare` was added as a way to do something during `zarf package create`. As teams began to find new ways to use the capabilities, their limitations became more obvious.","## Decision 
We will expand the `scripts` capability to support a more flexible and powerful structure that allows teams to define custom lifecycle hooks at multiple stages of package creation, deployment, and runtime operations.

Specifically, we will:

1. **Extend the script structure** beyond the current `before`, `after`, and `prepare` sections to include additional lifecycle hooks such as `validate`, `install`, `remove`, and custom user-defined hooks.

2. **Support multiple script execution models** including:
   - Sequential execution (current default)
   - Conditional execution (based on environment variables, previous step results, etc.)
   - Parallel execution where safe to do so
   - Retry logic with configurable backoff strategies

3. **Improve script introspection and logging** to provide visibility into:
   - Which scripts are running and in what order
   - Script execution status and timing
   - Script outputs and error messages
   - Script dependencies and their relationship to package lifecycle stages

4. **Allow scripts to be defined as data** (following Arachne's ""everything is data"" philosophy) rather than purely as imperative commands, enabling:
   - Better composability and reusability across packages
   - Clearer specification of script intent and requirements
   - Easier validation and introspection of script definitions

5. **Maintain backward compatibility** with existing `before`, `after`, and `prepare` scripts while deprecating the simple array format in favor of the more structured approach.

This will enable teams to express complex initialization and lifecycle logic in a declarative, transparent, and composable manner while avoiding the pitfalls of hard-coded business logic in the codebase.","## Decision

The `scripts` section of the `zarf.yaml` will be replaced with a new `actions` section. The `actions` section will be a map of action names to a list of commands to run. `actions` will contain `action sets` that map to the following lifecycle events:

- `onCreate` - Runs during `zarf package create`
- `onDeploy` - Runs during `zarf package deploy`
- `onRemove` - Runs during `zarf package remove`

In addition to adding more lifecycle events, the `actions` section will also allow for more complex actions to be defined. New configurations include, setting the cmd directory, defining custom env variables, setting the number of retries, setting the max total seconds, muting the output, and [setting a variable](../docs/3-create-a-zarf-package/7-component-actions.md#creating-dynamic-variables-from-actions) to be used in other actions or components.

Further details can be found in the `component-actions` [component actions documentation](../docs/3-create-a-zarf-package/7-component-actions.md), [package create lifecycle documentation](../docs/3-create-a-zarf-package/5-package-create-lifecycle.md), [package deploy lifecycle documentation](../docs/4-deploy-a-zarf-package/1-package-deploy-lifecycle.md), and the [example package](../examples/component-actions/README.md)."
"## Context

There has been a long-standing usability gap with Zarf when doing local development due to a lack of local image support. A solution was merged in, [#1173](https://github.com/defenseunicorns/zarf/pull/1173), and released in [v0.23.4](https://github.com/defenseunicorns/zarf/releases/tag/v0.23.4) to support this feature. Unfortunately, we didn't realize there is a [glaring issue](https://github.com/defenseunicorns/zarf/issues/1214) with the implementation that causes Zarf to crash when trying to load large images into the local docker daemon.  The docker daemon support in Crane is somewhat naive and can send a machine into an OOM condition due to how the tar stream is loaded into memory from the docker save action. Crane does have an option to avoid this issue, but at the cost of being much slower to load images from docker.

We did extensive investigation into various strategies of loading docker images from the daemon including: crane, skopeo, the docker go client and executing the docker cli directly with varying levels of success. Unfortunately, some of the methods that did work well were up to 3 times slower than the current implementation, though they avoided the OOM issue. Lastly, the docker daemon save operations directly still ended up being slower than crane and docker produced a legacy format that would cause issues with [future package schema changes](https://github.com/defenseunicorns/zarf/issues/1319) we are planning for oci imports.

|                                                    | **Docker** | **Crane** |
| -------------------------------------------------- | ---------- | --------- |
| Big Bang Core (cached)                             | 3m 1s      | 1m 58s    |
| Big Bang Core (cached + skip-sbom)                 | 1m 51s     | 56s       |
| 20 GB Single-Layer Image (local registry)          |            | 6m 14s    |
| 20 GB Single-Layer Image (local registry + cached) | 5m 2s      | 2m 10s    |","## Decision

We will implement a two-pronged approach to resolve the OOM issue with large Docker images:

1. **Default Behavior**: Use Crane with the `manualLayerSelection` option enabled. This avoids OOM crashes by processing layers sequentially rather than loading the entire tar stream into memory at once. While this is slower than the current implementation (approximately 3x in some cases), it provides stability and reliability for users working with large images.

2. **Performance Optimization Path**: Implement an optional flag/configuration that allows users to opt into faster Crane operations (without `manualLayerSelection`) when they have sufficient system memory and are working with smaller images or cached layers. This preserves performance for users who need it while defaulting to safety.

**Rationale:**
- Stability and usability take priority over performance in local development workflows. A slower operation that completes is preferable to one that crashes.
- Crane remains the optimal choice compared to alternatives (Docker CLI, skopeo, docker go client), as it provides the best performance-to-reliability tradeoff and produces the correct OCI format compatible with future package schema changes.
- The performance impact is acceptable for local development, particularly when SBOM generation can be skipped and layer caching is utilized (56s vs 1m 58s for Big Bang Core represents reasonable overhead).
- Users retain choice through configuration while being protected by safe defaults.

This decision prioritizes user experience and system stability while maintaining a path forward for performance-sensitive use cases.","## Decision

We had hoped to leverage docker caching and avoid crane caching more, but realized that caching was still occurring via Syft for SBOM. Additionally, the extremely-large, local-only image is actually the edge case here and we created a recommended workaround in the FAQs as well as an inline alert when a large docker image is detected. This restores behavior to what it was before the docker daemon support was added, but with the added benefit of being able to load images from the docker daemon when they are available locally."
"## Context

One primary application component that end users of Zarf are deploying is [Big Bang](https://repo1.dso.mil/big-bang/bigbang). The installation of Big Bang is complicated for several reasons:

- It requires Flux to be installed to deploy correctly due to the use of Flux CRDs.
- The [images](https://umbrella-bigbang-releases.s3-us-gov-west-1.amazonaws.com/umbrella/1.51.0/package-images.yaml) defined within Big Bang are normally a superset of the images needed for any individual deployment.
- All images that Big Bang might need takes 10s of gigabytes of storage to include in a Zarf package.
- The git repositories defined within Big Bang are normally a superset of the git repositories needed for any individual deployment.
- Injecting a `values.yaml` file into the [default deployment structure](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/base/kustomization.yaml) is complicated and the discovery of which images are needed is a function of the values that are provided to the Big Bang chart","## Decision

Zarf will provide a specialized Big Bang integration component that enables users to deploy Big Bang packages more efficiently by:

1. **Selective Image Inclusion**: Zarf will analyze the Big Bang `values.yaml` configuration provided by the user to determine which images are actually required for their specific deployment, rather than including the entire superset of possible images.

2. **Dynamic Dependency Resolution**: Zarf will intelligently resolve and include only the git repositories and Flux CRDs that are necessary for the user's configuration, reducing package size and complexity.

3. **Values-Driven Package Generation**: Zarf will accept a user-provided `values.yaml` as a primary input parameter, and use this to:
   - Determine which Big Bang components are enabled
   - Identify required images and repositories
   - Generate an optimized Zarf package tailored to that specific deployment

4. **Flux Pre-requisite Handling**: Zarf will manage Flux as a prerequisite, ensuring it is installed before Big Bang deployment begins, either by including it in the package or providing clear installation instructions.

5. **Package Composition**: The resulting Zarf package will contain only the images, repositories, and configuration needed for the user's specific Big Bang deployment, significantly reducing package size from tens of gigabytes to a more manageable footprint.

This approach maintains Zarf's principle of creating reproducible, efficient packages while accommodating Big Bang's complexity and configurability.","## Decision

Deployments of Big Bang can be managed with a new `bigbang` noun in the zarf.yaml that manages the complexity of the deployment. This capability will take the values provided to the big bang chart, template them during the package phase to identify which [Big Bang packages](https://repo1.dso.mil/big-bang/bigbang/-/blob/master/docs/packages.md) are being configured in the Zarf package. The code then includes only the git repositories and images needed for the configured packages, and does not include the git repositories and images for packages that would not be deployed.

The `bigbang` section will provide the following configurations for managing a big bang deployment:

- `version` - Identifies the particular version of Big Bang to deploy, which corresponds to git tags in the provided `repo`. See versions of Big Bang [here](https://repo1.dso.mil/big-bang/bigbang/-/releases).
- `repo` - Identifies the git repository Big Bang is hosted on. Defaults to https://repo1.dso.mil/big-bang/bigbang.git
- `valuesFiles` - list of local files that get passed to the Big Bang helm chart for deployment.
- `skipFlux` - boolean to determine if the flux installation for Big Bang should be skipped. Only set this to true if flux has been deployed in a different way already in the cluster."
"## Context

Zarf packages are currently only available if built locally or through manual file transfers. This is not a scalable way to distribute packages. We wanted to find a way to distribute and publish packages in a way that is easily consumable for the majority of users. When considering the goal of being able to share packages, security and trust are very important considerations. We wanted our publishing solution and architecture changes to keep in mind signing of packages and the ability to verify the integrity of packages.

We know we are successful when:

1. (Priority) Users can use Zarf to natively publish a Zarf package to an OCI compliant registry
2. (Secondary goal) Package creators can sign Zarf packages to enable package deployers can trust a packages supply chain security","## Decision

Zarf will support publishing and distributing packages through OCI (Open Container Initiative) compliant registries as the primary distribution mechanism.

**Rationale:**

OCI registries provide a widely-adopted, standardized approach to package distribution that:
- Leverages existing infrastructure that many organizations already operate (Docker registries, Artifactory, Harbor, etc.)
- Provides built-in support for authentication, authorization, and access control
- Offers a familiar distribution model for developers already using container ecosystems
- Enables horizontal scaling and high availability through standard registry implementations

**Implementation approach:**

1. Zarf will implement native OCI registry support, allowing users to publish packages directly to any OCI-compliant registry using standard Zarf commands
2. Zarf packages will be stored as OCI artifacts within registries, leveraging OCI image specifications and conventions
3. Package signing will be implemented using OCI image signatures (such as Sigstore/cosign), enabling:
   - Cryptographic verification of package authenticity and integrity
   - Supply chain security through signed provenance
   - Optional enforcement of signature verification policies at deployment time
4. Registry authentication will support standard credential mechanisms (pull secrets, authentication tokens, etc.)

**Benefits:**

- Eliminates need for manual file transfers and local builds for distribution
- Integrates with existing container security scanning and compliance tools
- Provides auditability through registry audit logs
- Enables air-gapped deployments through registry mirroring capabilities
- Supports package signing for supply chain security from the outset","## Decision

We decided that changing the structure of Zarf packages to be an OCI artifact would be the best way to distribute and publish packages as registries are already an integral part of the container ecosystem."
"## Context

Zarf currently supports git servers and container registries within the airgap to host dependencies for applications, and while this works well for most production deployments, it doesn't cater as well to airgap development where you may need artifacts and libraries for various coding languages to compile and develop software.  Zarf's support of `git` is also somewhat lacking in that it only supports flux `GitRepository` objects and does not support more generic use cases where clients try to reach out to upstream `git` hosts in a more native way.","## Decision 
Zarf will extend its airgap capabilities to support a broader range of artifact types and package managers commonly used in software development, beyond just container images and git repositories.

Specifically, Zarf will:

1. **Expand package manager support** by integrating with common language-specific package managers and artifact repositories (e.g., npm, pip, maven, go modules, rubygems, etc.) to allow developers to seed these dependencies into airgap environments during the package phase.

2. **Enhance git support** by moving beyond Flux `GitRepository` objects to support more generic git operations, allowing clients to interact with git repositories in a more native way (e.g., direct cloning, pulling, and mirroring of repositories).

3. **Implement a pluggable artifact handler architecture** that allows new package manager and artifact type support to be added as discrete modules, following Zarf's extensibility philosophy.

4. **Provide transparent artifact mirroring** where supported artifact sources (npm registries, PyPI, Maven Central, etc.) can be mirrored into the airgap during the `zarf package create` phase and automatically redirected during deployment.

This approach maintains Zarf's core strengths in airgap deployment while significantly improving the development experience by reducing friction when working with diverse tech stacks and their associated dependency ecosystems in disconnected environments.","## Decision

Since we already had an artifact registry available to us in Gitea, it was decided to utilize that as the default provider for this functionality in addition to matching the external support for `git` and `registry` servers with a new `artifact` server specification on `init`.  From here, to access the configured server we had two main options:

1. Transform any artifact references statically (i.e. swap upstream URLs in build scripts before bringing them into the environment)
2. Transform any artifact references dynamically (i.e. swap upstream URLs in an active proxy that any build scripts could pickup through DNS)

It was decided to go with #2 since this would allow us to support a wider array of build technologies (including those that wrap existing commands like Buck/Bazel/Make) as well as support builds that may be coming from resources not brought in by Zarf.  This allows for more flexibility in how Zarf could transform URLs while allowing these commands to run as they would on the internet side without any modification."
"## Context

Eventually, Zarf needs to become a ""Generally Available"" v1.x.x product that people can rely on for mission-critical operations.  Today, Zarf can be used in these environments; though, it requires someone more involved in the Zarf lifecycle than a normal consumer/user to make that successful due to the regular introduction of breaking changes and the lack of testing in certain areas.","## Decision

Zarf will adopt a formal versioning and stability commitment scheme to support mission-critical deployments:

1. **Semantic Versioning**: Zarf will follow semantic versioning (MAJOR.MINOR.PATCH) starting with v1.0.0, with clear guarantees about breaking changes:
   - MAJOR version increments will indicate breaking changes
   - MINOR version increments will indicate new functionality in a backward-compatible manner
   - PATCH version increments will indicate backward-compatible bug fixes

2. **Stability Tiers**: Prior to v1.0.0, Zarf will maintain clear stability designations:
   - Alpha/Beta releases will be clearly marked and documented as unstable
   - Release candidates will indicate imminent stability
   - v1.0.0 and beyond will commit to API stability and backward compatibility

3. **Breaking Change Policy**: After v1.0.0:
   - Breaking changes will only occur in MAJOR version releases
   - Deprecation warnings will precede removal of functionality by at least one minor release cycle
   - Migration guides will be provided for all breaking changes

4. **Testing Requirements**: Before v1.0.0 release:
   - Comprehensive test coverage will be established across all critical paths
   - Testing in mission-critical scenarios will be validated
   - Performance and reliability benchmarks will be documented

5. **Release Communication**: All releases will include clear documentation of:
   - What has changed and why
   - Migration paths for breaking changes
   - Known limitations and supported use cases

This approach will allow Zarf to mature toward production-readiness while being transparent about stability guarantees at each stage.","## Decision

To make Zarf a Generally Available product we need to focus on overall stability and mechanisms to ensure long-term stability.  ""Stability,"" in this case, is both that of the features we release and of the APIs and schemas we present to Zarf consumers.

To increase this stability, we decided to implement the following:

- [ ] Mechanism/branching strategy to backport patch fixes to older minor releases
- [x] Clear definition of `released`, `beta`, and `alpha` features, including a matrix of their support across OSes
- [ ] Clear definition of when backward compatibility checks are going to be removed with clear messaging to users
- [ ] End to End testing that covers the `released` features outlined in that feature matrix - this should also be done:
  - across operating systems (specifically: Windows, macOS, Linux)
  - across major k8s distros (specifically: K3d, K3s, Minikube, Kind, EKS, AKS, OpenShift)
  - across registry providers (specifically: Docker Distribution, ECR, ACR)
  - across git providers (specifically: Gitea, GitLab)
- [ ] Unit testing that covers our library code (`src/pkg`) for people using Zarf as a library (code coverage metric TBD)
- [ ] Mechanisms and tests to not break compatibility with packages built with older versions of Zarf
- [ ] Mechanisms to notify users when they may need to upgrade the Zarf Agent (or Pepr capability)
- [ ] Mechanisms to ensure users can easily access documentation specific to the version of Zarf they use
- [ ] Mechanisms to ensure a more seamless Zarf install experience (i.e., macOS binary signing, `sudo apk add zarf`, `asdf install zarf X.X.X`)
- [ ] Regularly published/maintained example package(s) for tutorials/quick install
- [ ] Clear definition/strategy for ""what Zarf is"" including clear docs on how to use `released` features

>  **Note**: A [x] checkmark denotes items already addressed in Zarf."
"## Context

The idea of `hooks` is to provide a way for cluster maintainers to register functionality that runs during the deployment lifecycle. Zarf packages already have the concept of `actions` that can execute commands on the host machine's shell during certain package lifecycle events. As `actions` gain more adoption, the team has noticed they are being used to add functionality to Zarf in unexpected ways. We want `actions` to be a tool that extends upon the functionality of Zarf and its packages, not a tool that works around missing or clunky functionality.

We want package creators to be able to create system agnostic packages by leveraging core Zarf functionality. The following is one such scenario:

- _IF_ ECR is chosen as the external registry during `zarf init` / cluster creation, _THEN_ Zarf will seamlessly leverage ECR without requiring advanced user effort.

Using ECR as a remote registry creates 2 problems that Zarf will need to solve:

 1. ECR authentication tokens expire after 12 hours and need to be refreshed. This means the cluster will need to constantly be refreshing its tokens and the user deploying packages will need to make sure they have a valid token.
 2. ECR Image Repositories do not support 'push-to-create'. This means we will need to explicitly create an image repository for every image that is being pushed within the Zarf package.

Packages that get deployed onto a cluster initialized with ECR as its remote registry will need to make sure it solves these 2 problems.

Currently there are 2 solutions:

1. The package deployer solves the problem pre-deployment (creating needed repos, secrets, etc...)
2. The package itself solves these problems with `actions` that are custom built for ECR clusters.

Neither one of these current solutions are ideal. We don't want to require overly complex external + prior actions for Zarf package deployments, and we don't want package creators to have to create and distribute packages that are specific to ECR.

Potential considerations:","## Decision

Zarf will implement a `hooks` system that allows core Zarf components and officially-supported modules to register lifecycle callbacks that execute at defined points during the package deployment process, without exposing the ability for arbitrary package-level actions to hook into these internal processes.

**Key principles:**

1. **Hooks are for Zarf internals, not packages.** Only Zarf core and official component implementations (like ECR, S3, Docker Hub connectors) may register hooks. Package creators cannot define custom hooks.

2. **Hooks solve infrastructure concerns, not application logic.** Hooks exist to handle concerns that are tightly coupled to Zarf's internal architecture (authentication, repository initialization, cleanup) - not to extend Zarf's functional capabilities in arbitrary ways.

3. **Hooks are invisible to package creators.** When a cluster is initialized with ECR as the registry, packages deployed to that cluster automatically benefit from ECR-specific hook implementations (token refresh, repository creation) without requiring any ECR-specific logic in the package itself.

4. **Package `actions` remain for user-defined, system-level operations.** Packages continue to use `actions` for shell commands that need to execute during their lifecycle, but these should be for application-specific concerns (running migrations, starting services) not for working around missing Zarf functionality.

This approach ensures system-agnostic packages can be created once and deployed across different registry backends, while maintaining a clear separation between Zarf's internal extensibility and the extension points available to package creators.","## Decision

[Pepr](https://github.com/defenseunicorns/pepr) will be used to enable custom, or environment-specific, automation tasks to be integrated in the Zarf package deployment lifecycle. Pepr also allows the Zarf codebase to remain agnostic to any third-party APIs or dependencies that may be used.

A `--skip-webhooks` flag has been added to `zarf package deploy` to allow users to opt out of Zarf checking and waiting for any webhooks to complete during package deployments."
"## Context

We need a way to decouple transformations from Zarf. We know the Zarf transformation library is battle tested, hardened, and reliable. As Pepr takes admission responsibilities from the Zarf Agent, we need a way to synchronize the TypeScript with the Go code instead of maintaining two disparate libraries which will be expected to grow.

We considered:

- WASM
- gRPC
- REST
- Rewrite the code in TypeScript","## Decision

We will use gRPC as the mechanism to decouple transformations from Zarf.

## Rationale

- **Language Agnostic**: gRPC allows us to maintain a single source of truth in Go while exposing it to TypeScript through well-defined service definitions (`.proto` files).
- **Type Safety**: Protocol Buffers provide strong typing and schema validation, reducing the risk of incompatibilities between Go and TypeScript implementations.
- **Performance**: gRPC uses HTTP/2 and binary serialization, offering better performance than REST for frequent transformation calls.
- **Maintainability**: A single Go implementation eliminates duplicate logic and reduces the burden of keeping two codebases in sync as the transformation library evolves.
- **Tooling**: Both ecosystems have mature gRPC tooling for code generation, making it straightforward for TypeScript to call Go services.

## Alternatives Considered

- **WASM**: Would require recompiling Go to WebAssembly, adding complexity and potential performance overhead for server-side TypeScript (Pepr runs in Kubernetes).
- **REST**: Adequate but less efficient than gRPC for frequent calls and lacks the type safety of Protocol Buffers.
- **Rewrite in TypeScript**: Would duplicate effort, create maintenance burden, and lose the battle-tested reliability of the existing Go implementation.

## Consequences

- Pepr will require a gRPC client library dependency.
- Zarf will need to expose transformation services via gRPC.
- The `.proto` definitions become the contract between systems and must be carefully versioned.","## Decision

We conformed around using WASM because we can leverage the battle tested transform library from Zarf without incurring network overhead cost from pod to pod or container to container communications."
"## Context

Zarf natively supports creating the following package sources:

- Local Tarball (`.tar` and `.tar.zst`)
  - Via `zarf package create <dir> -o <dir>`, with compression determined by `metadata.uncompressed` in `zarf.yaml`
- Split Tarball (`.part...`)
  - Via `zarf package create <dir> --max-package-size <size> -o <dir>`
- OCI package (`oci://`)
  - Via `zarf package publish <source> oci://` or `zarf package create <dir> -o oci://...`
- In-cluster (Deployed) package
  - Post `zarf package deploy <source>` the package is show in `zarf package list`

However, the current loading abilities of Zarf have been inconsistent depending upon the action specified. For example:

- Split tarball packages could be created, deployed, but not inspected, or removed
- In-cluster packages could be removed (by name), but not inspected
- HTTPs URLs could be deployed, but not inspected, or removed
- etc...","## Decision

Zarf will standardize package source loading capabilities across all actions by implementing a unified package source loader that:

1. **Supports a consistent set of package sources** across all operations (create, deploy, inspect, remove, list):
   - Local Tarball (`.tar` and `.tar.zst`)
   - Split Tarball (`.part...`)
   - OCI package (`oci://`)
   - In-cluster (Deployed) package
   - Remote sources (HTTPS URLs)

2. **Implements a common loading abstraction** that:
   - Defines a standard interface for all package source types
   - Handles source-specific logic (e.g., reassembly of split tarballs, remote fetching, in-cluster queries) transparently
   - Returns a normalized package representation to calling code

3. **Enables all actions to work with all source types** where semantically appropriate:
   - `inspect` works with all loadable sources
   - `remove` works with all removable sources (in-cluster packages, local files)
   - `deploy` works with all loadable sources
   - `list` works with in-cluster and remote registries

4. **Documents and enforces the capabilities matrix** for each package source, making it explicit which operations are supported for each source type (e.g., split tarballs cannot be ""removed"" from disk by Zarf, but can be inspected).

This standardization will eliminate inconsistencies, improve user experience through predictable behavior, and reduce maintenance burden by consolidating loading logic.","## Decision

Zarf must support the `deploy`, `inspect`, `remove`, `publish`, `pull`, and `mirror-resources` commands across package sources.

For common behavior to be exhibited by all sources, the `PackageSource` interface has been introduced along with the `layout` library.

```go
// src/pkg/packager/sources/new.go

// PackageSource is an interface for package sources.
//
// While this interface defines three functions, LoadPackage, LoadPackageMetadata, and Collect; only one of them should be used within a packager function.
//
// These functions currently do not promise repeatability due to the side effect nature of loading a package.
type PackageSource interface {
    // LoadPackage loads a package from a source.
    //
    // For the default sources included in Zarf, package integrity (checksums, signatures, etc.) is validated during this function
    // and expects the package structure to follow the default Zarf package structure.
    //
    // If your package does not follow the default Zarf package structure, you will need to implement your own source.
    LoadPackage(*layout.PackagePaths) error
    // LoadPackageMetadata loads a package's metadata from a source.
    //
    // This function follows the same principles as LoadPackage, with a few exceptions:
    //
    // - Package integrity validation will display a warning instead of returning an error if
    //   the package is signed but no public key is provided. This is to allow for the inspection and removal of packages
    //   that are signed but the user does not have the public key for.
    LoadPackageMetadata(dst *layout.PackagePaths, wantSBOM bool, skipValidation bool) error

    // Collect relocates a package from its source to a tarball in a given destination directory.
    Collect(destinationDirectory string) (tarball string, err error)
}
```

The following sources have been implemented:

- Local Tarball (`.tar` and `.tar.zst`)
- Split Tarball (`.part...`)
- HTTP(S) URL
- Published OCI package (`oci://`)
- In-cluster (Deployed) package (`inspect` and `remove` only)

The `layout` library contains the `PackagePaths` struct which supersedes the prior `TempPaths` struct. This new struct contains access methods to different aspects of Zarf's internal package layout. This struct is passed to the `PackageSource` functions to allow for the loading of packages into the correct layout. In order for a package to be loaded into the correct layout, the package must follow the default Zarf package structure, or be converted to the expected structure during loading operations."
"## Context

Zarf has supports composing components together between packages on `zarf package create` since v0.16.0.  This has allowed package creators to make more complex packages from smaller reusable bits.  As this functionality grew however there were a few problems that developed:

1. Import chains did not handle scaling to larger numbers of layers with test coverage usually only covering the first import.
2. When OCI skeletons were added they were largely bolted on after the fact without rethinking how they would impact composability.
3. Component filtering via the `only` filter was not implemented in a central location leading to bugs with create-time filters.","## Decision

We will refactor the component composition system in Zarf to establish a single, centralized composition pipeline that handles all component processing consistently across create-time operations.

Specifically:

1. **Unified Composition Pipeline**: Create a single composition engine that handles:
   - Import chain resolution and merging (supporting arbitrary nesting depth)
   - OCI skeleton processing as a first-class composition concern (not bolted-on)
   - Component filtering via the `only` filter applied at a consistent point in the pipeline
   - Variable substitution and other transformations

2. **Layered Architecture**: Design the pipeline in discrete, testable stages:
   - Stage 1: Resolve and validate import chains recursively
   - Stage 2: Apply OCI skeleton transformations
   - Stage 3: Apply component filtering
   - Stage 4: Merge and deduplicate components
   - Each stage will have independent test coverage including multi-layer scenarios

3. **Immutable Composition Data**: Represent composition state as immutable intermediate values passed between pipeline stages, avoiding stateful manipulation and making the composition process transparent and debuggable.

4. **Centralized Filtering**: Implement the `only` filter logic once in the pipeline, ensuring all composition paths (imports, skeletons, direct creation) apply filters consistently and correctly.

This will improve maintainability, reduce bugs, scale better to complex multi-layer packages, and make the composition process more transparent and easier to test comprehensively.","## Decision

We decided to separate composability into its own package that represents a composability import chain as a doubly linked list.  This allows us to represent the whole chain as it exists relative to the ""head"" Zarf package (the definition that Zarf was asked to build) to more easily handle packages that are in different locations (such as OCI skeletons in one's cache).  We also run the compose functions on all components so that the additional filter logic that is needed for these components can be handled more concisely and built upon (as it might for `flavor` https://github.com/defenseunicorns/zarf/issues/2101)."
